ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
1099028,Door Tags,M_Door Tag,,BBoxCenter,,35.6395,-10.7329,9.8425,35.6395,-10.7329,35.6395,-10.7329,33.6710,-11.7172,37.6080,-9.7486
1099029,Door Tags,M_Door Tag,,BBoxCenter,,21.1838,4.1078,9.8425,21.1838,4.1078,21.1838,4.1078,19.2153,3.1235,23.1523,5.0921
1099030,Door Tags,M_Door Tag,,BBoxCenter,,14.0483,4.1078,9.8425,14.0483,4.1078,14.0483,4.1078,12.0798,3.1235,16.0168,5.0921
1099031,Window Tags,M_Window Tag,,BBoxCenter,,-8.8191,-10.9849,9.8425,-8.8191,-10.9849,-8.8191,-10.9849,-10.1314,-11.9692,-7.5068,-10.0006
1099032,Window Tags,M_Window Tag,,BBoxCenter,,10.8659,-10.9849,9.8425,10.8659,-10.9849,10.8659,-10.9849,9.5536,-11.9692,12.1782,-10.0006
1099033,Window Tags,M_Window Tag,,BBoxCenter,,30.0227,-10.9849,9.8425,30.0227,-10.9849,30.0227,-10.9849,28.7104,-11.9692,31.3350,-10.0006
1099034,Window Tags,M_Window Tag,,BBoxCenter,,-8.8191,9.6621,9.8425,-8.8191,9.6621,-8.8191,9.6621,-10.1314,8.6778,-7.5068,10.6464
1099035,Window Tags,M_Window Tag,,BBoxCenter,,15.7872,9.6621,9.8425,15.7872,9.6621,15.7872,9.6621,14.4749,8.6778,17.0995,10.6464
1099036,Window Tags,M_Window Tag,,BBoxCenter,,20.7084,9.6621,9.8425,20.7084,9.6621,20.7084,9.6621,19.3961,8.6778,22.0207,10.6464
1099037,Window Tags,M_Window Tag,,BBoxCenter,,-0.6170,-10.9849,9.8425,-0.6170,-10.9849,-0.6170,-10.9849,-1.9293,-11.9692,0.6953,-10.0006

=== TAGS ===
TagId,TaggedElementId,TaggedElementCategory,TagType,Tag_Head_U_ft,Tag_Head_V_ft,BBox_Min_U,BBox_Min_V,BBox_Max_U,BBox_Max_V
1099020,,,IndependentTag,35.5050,12.0853,33.5365,11.1010,37.4735,13.0696
1099021,,,IndependentTag,30.8430,3.1934,28.8745,2.2091,32.8115,4.1777
1099022,,,IndependentTag,5.3836,3.1934,3.4151,2.2091,7.3521,4.1777
