ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
1357911,Room Tags,Room Tag,,Point,,-104.8534,21.9404,12.0833,-104.8534,21.9404,-104.8534,21.9404,-107.3534,20.4404,-102.3534,23.9476
1357912,Room Tags,Room Tag,,Point,,46.3309,-0.3700,12.0833,46.3309,-0.3700,46.3309,-0.3700,43.8309,-1.8700,48.8309,1.6372
1357913,Room Tags,Room Tag,,Point,,-45.9531,21.6617,12.0833,-45.9531,21.6617,-45.9531,21.6617,-48.4531,20.1617,-43.4531,23.6688
1357914,Room Tags,Room Tag,,Point,,-1.0178,22.1821,12.0833,-1.0178,22.1821,-1.0178,22.1821,-3.5178,20.6821,1.4822,24.1893
1357916,Room Tags,Room Tag,,Point,,-4.3181,5.6377,12.0833,-4.3181,5.6377,-4.3181,5.6377,-6.8181,4.1377,-1.8181,7.6448
1357917,Room Tags,Room Tag,,Point,,-31.0801,-14.4175,0.0000,-31.0801,-14.4175,-31.0801,-14.4175,-35.0212,-15.9175,-27.1371,-12.4103
1357918,Room Tags,Room Tag,,Point,,-31.3197,32.4015,0.0000,-31.3197,32.4015,-31.3197,32.4015,-34.2441,30.9015,-28.3934,34.4087
1357919,Room Tags,Room Tag,,Point,,-8.1503,32.7930,0.0000,-8.1503,32.7930,-8.1503,32.7930,-13.8754,31.2930,-2.4259,34.8002
1357920,Room Tags,Room Tag,,Point,,22.9459,32.7930,0.0000,22.9459,32.7930,22.9459,32.7930,19.0047,31.2930,26.8888,34.8002
2178981,Room Tags,Room Tag,,Point,,-75.5886,32.4015,0.0000,-75.5886,32.4015,-75.5886,32.4015,-80.1874,30.9015,-70.9855,34.4087
2240929,Door Tags,Door Tag,,BBoxCenter,,43.8615,-0.0417,8.0833,43.8615,-0.0417,43.8615,-0.0417,42.3615,-0.7917,45.3615,0.7083
2240930,Door Tags,Door Tag,,BBoxCenter,,-34.3750,-2.0208,8.0833,-34.3750,-2.0208,-34.3750,-2.0208,-35.8750,-2.7708,-32.8750,-1.2708
2240931,Door Tags,Door Tag,,BBoxCenter,,25.5677,13.0208,8.0833,25.5677,13.0208,25.5677,13.0208,24.0677,12.2708,27.0677,13.7708
2240932,Door Tags,Door Tag,,BBoxCenter,,-29.1563,2.4948,8.0833,-29.1563,2.4948,-29.1563,2.4948,-30.6563,1.7448,-27.6563,3.2448
2240933,Door Tags,Door Tag,,BBoxCenter,,21.7500,9.0052,8.0833,21.7500,9.0052,21.7500,9.0052,20.2500,8.2552,23.2500,9.7552
2240934,Door Tags,Door Tag,,BBoxCenter,,-31.3750,16.3229,8.0833,-31.3750,16.3229,-31.3750,16.3229,-32.8750,15.5729,-29.8750,17.0729
2240935,Door Tags,Door Tag,,BBoxCenter,,-23.8438,9.0052,8.0833,-23.8438,9.0052,-23.8438,9.0052,-25.3438,8.2552,-22.3438,9.7552
2240936,Door Tags,Door Tag,,BBoxCenter,,-13.7865,16.6979,8.0833,-13.7865,16.6979,-13.7865,16.6979,-15.2865,15.9479,-12.2865,17.4479
2240937,Door Tags,Door Tag,,BBoxCenter,,46.3281,6.8125,8.0833,46.3281,6.8125,46.3281,6.8125,44.8281,6.0625,47.8281,7.5625
2240938,Door Tags,Door Tag,,BBoxCenter,,-42.5104,19.2083,8.0833,-42.5104,19.2083,-42.5104,19.2083,-44.0104,18.4583,-41.0104,19.9583
2240939,Door Tags,Door Tag,,BBoxCenter,,5.0208,16.0104,8.0833,5.0208,16.0104,5.0208,16.0104,3.5208,15.2604,6.5208,16.7604
2240940,Door Tags,Door Tag,,BBoxCenter,,-46.0625,44.7188,0.0000,-46.0625,44.7188,-46.0625,44.7188,-47.5625,43.9688,-44.5625,45.4688
2240941,Door Tags,Door Tag,,BBoxCenter,,-17.8229,9.0052,8.0833,-17.8229,9.0052,-17.8229,9.0052,-19.3229,8.2552,-16.3229,9.7552
2240943,Door Tags,Door Tag,,BBoxCenter,,-41.0729,4.6875,8.0833,-41.0729,4.6875,-41.0729,4.6875,-42.5729,3.9375,-39.5729,5.4375
2240945,Door Tags,Door Tag,,BBoxCenter,,11.0417,40.9740,8.0833,11.0417,40.9740,11.0417,40.9740,9.5417,40.2240,12.5417,41.7240
2241995,Room Tags,Room Tag,,Point,,-95.4121,28.3550,25.0000,-95.4121,28.3550,-95.4121,28.3550,-97.9121,26.8550,-92.9121,30.3622
2245861,Window Tags,Window Tag,,BBoxCenter,,-34.7604,44.5833,11.5417,-34.7604,44.5833,-34.7604,44.5833,-35.7604,43.5833,-33.7604,45.5833
2245862,Window Tags,Window Tag,,BBoxCenter,,-26.4271,44.5833,11.5417,-26.4271,44.5833,-26.4271,44.5833,-27.4271,43.5833,-25.4271,45.5833
2245863,Window Tags,Window Tag,,BBoxCenter,,-9.7604,44.5833,11.5417,-9.7604,44.5833,-9.7604,44.5833,-10.7604,43.5833,-8.7604,45.5833
2245864,Window Tags,Window Tag,,BBoxCenter,,36.0729,44.5833,11.5417,36.0729,44.5833,36.0729,44.5833,35.0729,43.5833,37.0729,45.5833
2245865,Window Tags,Window Tag,,BBoxCenter,,-1.4271,44.5833,11.5417,-1.4271,44.5833,-1.4271,44.5833,-2.4271,43.5833,-0.4271,45.5833
2245866,Window Tags,Window Tag,,BBoxCenter,,27.7396,44.5833,11.5417,27.7396,44.5833,27.7396,44.5833,26.7396,43.5833,28.7396,45.5833
2245867,Window Tags,Window Tag,,BBoxCenter,,-79.0833,44.3542,9.0000,-79.0833,44.3542,-79.0833,44.3542,-80.0833,43.3542,-78.0833,45.3542
2245868,Window Tags,Window Tag,,BBoxCenter,,-85.7083,44.3542,9.0000,-85.7083,44.3542,-85.7083,44.3542,-86.7083,43.3542,-84.7083,45.3542
2245869,Window Tags,Window Tag,,BBoxCenter,,-95.7500,44.3542,9.0000,-95.7500,44.3542,-95.7500,44.3542,-96.7500,43.3542,-94.7500,45.3542
2245870,Window Tags,Window Tag,,BBoxCenter,,-73.2917,44.3542,9.0000,-73.2917,44.3542,-73.2917,44.3542,-74.2917,43.3542,-72.2917,45.3542
2245871,Window Tags,Window Tag,,BBoxCenter,,-25.4479,-26.1042,11.1667,-25.4479,-26.1042,-25.4479,-26.1042,-26.4479,-27.1042,-24.4479,-25.1042
2245872,Window Tags,Window Tag,,BBoxCenter,,-31.9479,-26.1042,11.1667,-31.9479,-26.1042,-31.9479,-26.1042,-32.9479,-27.1042,-30.9479,-25.1042
2245873,Window Tags,Window Tag,,BBoxCenter,,-38.4479,-26.1042,11.1667,-38.4479,-26.1042,-38.4479,-26.1042,-39.4479,-27.1042,-37.4479,-25.1042
2245874,Window Tags,Window Tag,,BBoxCenter,,-44.9479,-26.1042,11.1667,-44.9479,-26.1042,-44.9479,-26.1042,-45.9479,-27.1042,-43.9479,-25.1042
2245875,Window Tags,Window Tag,,BBoxCenter,,-8.3333,-26.2500,14.1667,-8.3333,-26.2500,-8.3333,-26.2500,-9.3333,-27.2500,-7.3333,-25.2500
2245876,Window Tags,Window Tag,,BBoxCenter,,-12.1667,-26.2500,14.1667,-12.1667,-26.2500,-12.1667,-26.2500,-13.1667,-27.2500,-11.1667,-25.2500
2245877,Window Tags,Window Tag,,BBoxCenter,,-4.5000,-26.2500,14.1667,-4.5000,-26.2500,-4.5000,-26.2500,-5.5000,-27.2500,-3.5000,-25.2500
2246528,Wall Tags,"1/4""",,BBoxCenter,,4.0924,35.1563,8.0833,4.0924,35.1563,4.0924,35.1563,2.5833,34.1563,5.6014,36.1563
2246529,Wall Tags,"1/4""",,BBoxCenter,,-19.7410,25.6146,8.0833,-19.7410,25.6146,-19.7410,25.6146,-21.2500,24.6146,-18.2319,26.6146
2246532,Wall Tags,"1/4""",,BBoxCenter,,4.0924,-13.7891,8.0833,4.0924,-13.7891,4.0924,-13.7891,2.5833,-14.7891,5.6014,-12.7891
2246533,Wall Tags,"1/4""",,BBoxCenter,,-19.7410,-12.5234,8.0833,-19.7410,-12.5234,-19.7410,-12.5234,-21.2500,-13.5234,-18.2319,-11.5234
2246534,Wall Tags,"1/4""",,BBoxCenter,,-49.6406,-8.4583,-3.4583,-49.6406,-8.4583,-49.6406,-8.4583,-50.6406,-9.4583,-48.6406,-7.4583
2246538,Wall Tags,"1/4""",,BBoxCenter,,21.6068,5.2500,8.0833,21.6068,5.2500,21.6068,5.2500,20.6068,1.4948,22.6068,9.0052
2246544,Wall Tags,"1/4""",,BBoxCenter,,-22.4062,6.2500,8.0833,-22.4062,6.2500,-22.4062,6.2500,-23.4062,2.4948,-21.4062,10.0052
2246552,Wall Tags,"1/4""",,BBoxCenter,,-4.9896,13.7474,8.0833,-4.9896,13.7474,-4.9896,13.7474,-5.9896,12.7474,-3.9896,14.7474
2246557,Wall Tags,"1/4""",,BBoxCenter,,9.2240,11.1458,8.0833,9.2240,11.1458,9.2240,11.1458,8.2240,10.1458,10.2240,12.1458
2246560,Wall Tags,"1/4""",,BBoxCenter,,3.5809,13.7474,8.0833,3.5809,13.7474,3.5809,13.7474,2.5604,12.7474,4.6014,14.7474
2246567,Wall Tags,"1/4""",,BBoxCenter,,42.0833,34.2057,0.0000,42.0833,34.2057,42.0833,34.2057,41.0833,33.2057,43.0833,35.2057
2246569,Wall Tags,"1/4""",,BBoxCenter,,41.2476,25.6146,8.0833,41.2476,25.6146,41.2476,25.6146,40.2271,24.6146,42.2681,26.6146
2246570,Wall Tags,"1/4""",,BBoxCenter,,51.0313,5.6901,8.0833,51.0313,5.6901,51.0313,5.6901,50.0313,4.6901,52.0313,6.6901
2246571,Wall Tags,"1/4""",,BBoxCenter,,47.8073,6.0052,8.0833,47.8073,6.0052,47.8073,6.0052,46.8073,5.0052,48.8073,7.0052
2246576,Wall Tags,"1/4""",,BBoxCenter,,40.1198,-12.6198,-3.4583,40.1198,-12.6198,40.1198,-12.6198,39.1198,-13.6198,41.1198,-11.6198
2246592,Wall Tags,"1/4""",,BBoxCenter,,-90.4792,13.8802,-5.9167,-90.4792,13.8802,-90.4792,13.8802,-91.4792,12.8802,-89.4792,14.8802
2246593,Wall Tags,"1/4""",,BBoxCenter,,-95.3021,18.6875,-5.9167,-95.3021,18.6875,-95.3021,18.6875,-96.3021,17.6875,-94.3021,19.6875
2246598,Wall Tags,"1/4""",,BBoxCenter,,-58.9271,40.9453,5.5000,-58.9271,40.9453,-58.9271,40.9453,-59.9271,39.9453,-57.9271,41.9453
2246600,Wall Tags,"1/4""",,BBoxCenter,,-50.4271,31.8424,9.5000,-50.4271,31.8424,-50.4271,31.8424,-51.4271,23.8411,-49.4271,39.8438
2246610,Wall Tags,"1/4""",,BBoxCenter,,-109.1771,31.2292,-16.9167,-109.1771,31.2292,-109.1771,31.2292,-110.1771,30.2292,-108.1771,32.2292
2247147,Wall Tags,"1/4""",,BBoxCenter,,-34.9141,-27.8802,8.0833,-34.9141,-27.8802,-34.9141,-27.8802,-35.9141,-28.8802,-33.9141,-26.8802
2247156,Wall Tags,"1/4""",,BBoxCenter,,-39.2448,30.3359,8.0833,-39.2448,30.3359,-39.2448,30.3359,-40.2448,29.3359,-38.2448,31.3359
2247159,Wall Tags,"1/4""",,BBoxCenter,,-44.6276,18.5781,8.0833,-44.6276,18.5781,-44.6276,18.5781,-45.6276,17.5781,-43.6276,19.5781
2247161,Wall Tags,"1/4""",,BBoxCenter,,-45.6094,10.5365,8.0833,-45.6094,10.5365,-45.6094,10.5365,-46.6094,9.5365,-44.6094,11.5365
2247163,Wall Tags,"1/4""",,BBoxCenter,,-39.5938,5.7500,8.0833,-39.5938,5.7500,-39.5938,5.7500,-40.5938,4.7500,-38.5938,6.7500
2248755,Wall Tags,"1/4""",,BBoxCenter,,63.4327,-1.2097,9.5000,63.4327,-1.2097,63.4327,-1.2097,62.4327,-5.7422,64.4327,3.3229

=== TAGS ===
TagId,TaggedElementId,TaggedElementCategory,TagType,Tag_Head_U_ft,Tag_Head_V_ft,BBox_Min_U,BBox_Min_V,BBox_Max_U,BBox_Max_V
2240929,,,IndependentTag,43.8615,-0.0417,42.3615,-0.7917,45.3615,0.7083
2240930,,,IndependentTag,-34.3750,-2.0208,-35.8750,-2.7708,-32.8750,-1.2708
2240931,,,IndependentTag,25.5677,13.0208,24.0677,12.2708,27.0677,13.7708
2240932,,,IndependentTag,-29.1563,2.4948,-30.6563,1.7448,-27.6563,3.2448
2240933,,,IndependentTag,21.7500,9.0052,20.2500,8.2552,23.2500,9.7552
2240934,,,IndependentTag,-31.3750,16.3229,-32.8750,15.5729,-29.8750,17.0729
2240935,,,IndependentTag,-23.8438,9.0052,-25.3438,8.2552,-22.3438,9.7552
2240936,,,IndependentTag,-13.7865,16.6979,-15.2865,15.9479,-12.2865,17.4479
2240937,,,IndependentTag,46.3281,6.8125,44.8281,6.0625,47.8281,7.5625
2240938,,,IndependentTag,-42.5104,19.2083,-44.0104,18.4583,-41.0104,19.9583
2240939,,,IndependentTag,5.0208,16.0104,3.5208,15.2604,6.5208,16.7604
2240940,,,IndependentTag,-46.0625,44.7188,-47.5625,43.9688,-44.5625,45.4688
2240941,,,IndependentTag,-17.8229,9.0052,-19.3229,8.2552,-16.3229,9.7552
2240943,,,IndependentTag,-41.0729,4.6875,-42.5729,3.9375,-39.5729,5.4375
2240945,,,IndependentTag,11.0417,40.9740,9.5417,40.2240,12.5417,41.7240
2245861,,,IndependentTag,-34.7604,44.5833,-35.7604,43.5833,-33.7604,45.5833
2245862,,,IndependentTag,-26.4271,44.5833,-27.4271,43.5833,-25.4271,45.5833
2245863,,,IndependentTag,-9.7604,44.5833,-10.7604,43.5833,-8.7604,45.5833
2245864,,,IndependentTag,36.0729,44.5833,35.0729,43.5833,37.0729,45.5833
2245865,,,IndependentTag,-1.4271,44.5833,-2.4271,43.5833,-0.4271,45.5833
2245866,,,IndependentTag,27.7396,44.5833,26.7396,43.5833,28.7396,45.5833
2245867,,,IndependentTag,-79.0833,44.3542,-80.0833,43.3542,-78.0833,45.3542
2245868,,,IndependentTag,-85.7083,44.3542,-86.7083,43.3542,-84.7083,45.3542
2245869,,,IndependentTag,-95.7500,44.3542,-96.7500,43.3542,-94.7500,45.3542
2245870,,,IndependentTag,-73.2917,44.3542,-74.2917,43.3542,-72.2917,45.3542
2245871,,,IndependentTag,-25.4479,-26.1042,-26.4479,-27.1042,-24.4479,-25.1042
2245872,,,IndependentTag,-31.9479,-26.1042,-32.9479,-27.1042,-30.9479,-25.1042
2245873,,,IndependentTag,-38.4479,-26.1042,-39.4479,-27.1042,-37.4479,-25.1042
2245874,,,IndependentTag,-44.9479,-26.1042,-45.9479,-27.1042,-43.9479,-25.1042
2245875,,,IndependentTag,-8.3333,-26.2500,-9.3333,-27.2500,-7.3333,-25.2500
2245876,,,IndependentTag,-12.1667,-26.2500,-13.1667,-27.2500,-11.1667,-25.2500
2245877,,,IndependentTag,-4.5000,-26.2500,-5.5000,-27.2500,-3.5000,-25.2500
2246528,,,IndependentTag,4.5833,35.1563,2.5833,34.1563,5.6014,36.1563
2246529,,,IndependentTag,-19.2500,25.6146,-21.2500,24.6146,-18.2319,26.6146
2246532,,,IndependentTag,4.5833,-13.7891,2.5833,-14.7891,5.6014,-12.7891
2246533,,,IndependentTag,-19.2500,-12.5234,-21.2500,-13.5234,-18.2319,-11.5234
2246534,,,IndependentTag,-49.6406,-8.4583,-50.6406,-9.4583,-48.6406,-7.4583
2246538,,,IndependentTag,21.6068,2.4948,20.6068,1.4948,22.6068,9.0052
2246544,,,IndependentTag,-22.4062,9.0052,-23.4062,2.4948,-21.4062,10.0052
2246552,,,IndependentTag,-4.9896,13.7474,-5.9896,12.7474,-3.9896,14.7474
2246557,,,IndependentTag,9.2240,11.1458,8.2240,10.1458,10.2240,12.1458
2246560,,,IndependentTag,3.5833,13.7474,2.5604,12.7474,4.6014,14.7474
2246567,,,IndependentTag,42.0833,34.2057,41.0833,33.2057,43.0833,35.2057
2246569,,,IndependentTag,41.2500,25.6146,40.2271,24.6146,42.2681,26.6146
2246570,,,IndependentTag,51.0313,5.6901,50.0313,4.6901,52.0313,6.6901
2246571,,,IndependentTag,47.8073,6.0052,46.8073,5.0052,48.8073,7.0052
2246576,,,IndependentTag,40.1198,-12.6198,39.1198,-13.6198,41.1198,-11.6198
2246592,,,IndependentTag,-90.4792,13.8802,-91.4792,12.8802,-89.4792,14.8802
2246593,,,IndependentTag,-95.3021,18.6875,-96.3021,17.6875,-94.3021,19.6875
2246598,,,IndependentTag,-58.9271,40.9453,-59.9271,39.9453,-57.9271,41.9453
2246600,,,IndependentTag,-50.4271,24.8411,-51.4271,23.8411,-49.4271,39.8438
2246610,,,IndependentTag,-109.1771,31.2292,-110.1771,30.2292,-108.1771,32.2292
2247147,,,IndependentTag,-34.9141,-27.8802,-35.9141,-28.8802,-33.9141,-26.8802
2247156,,,IndependentTag,-39.2448,30.3359,-40.2448,29.3359,-38.2448,31.3359
2247159,,,IndependentTag,-44.6276,18.5781,-45.6276,17.5781,-43.6276,19.5781
2247161,,,IndependentTag,-45.6094,10.5365,-46.6094,9.5365,-44.6094,11.5365
2247163,,,IndependentTag,-39.5938,5.7500,-40.5938,4.7500,-38.5938,6.7500
2248755,,,IndependentTag,63.4327,0.8333,62.4327,-5.7422,64.4327,3.3229
