ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
152476,Doors,0915 x 2134mm 20 Minute Rated,112,Point,180.0000,14.8022,-49.2139,0.0000,14.8022,-49.2139,14.8022,-49.2139,13.0518,-52.4440,16.5525,-48.9047
152622,Doors,0915 x 2134mm,110,Point,180.0000,25.6782,-56.8091,0.0000,25.6782,-56.8091,25.6782,-56.8091,23.9278,-60.0392,27.4285,-56.4999
152688,Doors,0915 x 2134mm,109,Point,360.0000,39.6631,-56.8091,0.0000,39.6631,-56.8091,39.6631,-56.8091,37.9127,-60.0392,41.4134,-56.4999
152882,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,29.3455,-53.0115,0.0000,29.3455,-53.0115,29.3455,-53.0115,29.1183,-56.8091,29.5727,-48.9867
153000,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,35.9147,-53.0115,0.0000,35.9147,-53.0115,35.9147,-53.0115,35.6875,-56.8091,36.1419,-48.9867
153162,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,31.9701,-66.6799,0.0000,31.9701,-66.6799,31.9701,-66.6799,31.7429,-76.5507,32.1973,-56.8091
153242,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,33.6106,-66.6799,0.0000,33.6106,-66.6799,33.6106,-66.6799,33.3834,-76.5507,33.8378,-56.8091
153435,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,32.6301,-49.2139,0.0000,32.6301,-49.2139,32.6301,-49.2139,29.1691,-49.4411,36.0402,-48.9867
153506,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,108.7211,-49.2139,0.0000,108.7211,-49.2139,108.7211,-49.2139,41.3158,-49.4411,176.2781,-48.9867
153616,Walls,Exterior Curtain Wall,,CurveMidpt,,108.7211,-76.3818,0.0000,108.7211,-76.3818,108.7211,-76.3818,41.4921,-78.0222,175.9501,-74.7413
153904,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,77.8086,-62.6748,0.0000,77.8086,-62.6748,77.8086,-62.6748,77.5814,-76.1357,78.0358,-49.2139
154023,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,136.8637,-62.6654,0.0000,136.8637,-62.6654,136.8637,-62.6654,136.6365,-76.1168,137.0909,-49.2139
154119,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,97.4936,-62.6748,0.0000,97.4936,-62.6748,97.4936,-62.6748,97.2664,-76.1357,97.7208,-49.2139
154229,Walls,Interior - 138mm Partition (1-hr),,CurveMidpt,,156.5487,-62.6748,0.0000,156.5487,-62.6748,156.5487,-62.6748,156.3215,-76.1357,156.7759,-49.2139
154279,Walls,Generic - 200mm,,CurveMidpt,,175.9501,-62.8823,0.0000,175.9501,-62.8823,175.9501,-62.8823,175.6220,-77.0478,176.2781,-48.9867
154427,Walls,Exterior - Insulation on Masonry,,CurveMidpt,,180.6933,-76.5507,0.0000,180.6933,-76.5507,180.6933,-76.5507,175.6220,-77.0478,185.6056,-76.0537
154488,Doors,0915 x 2134mm,103,Point,180.0000,158.7059,-49.2139,0.0000,158.7059,-49.2139,158.7059,-49.2139,156.9555,-52.4440,160.4562,-48.9047
154538,Doors,0915 x 2134mm,104B,Point,360.0000,154.3916,-49.2139,0.0000,154.3916,-49.2139,154.3916,-49.2139,152.6412,-52.4440,156.1419,-48.9047
154585,Doors,0915 x 2134mm,104A,Point,180.0000,139.0208,-49.2139,0.0000,139.0208,-49.2139,139.0208,-49.2139,137.2705,-52.4440,140.7712,-48.9047
154731,Doors,0915 x 2134mm,105B,Point,360.0000,134.7065,-49.2139,0.0000,134.7065,-49.2139,134.7065,-49.2139,132.9562,-52.4440,136.4569,-48.9047
154776,Doors,0915 x 2134mm,105A,Point,180.0000,99.6508,-49.2139,0.0000,99.6508,-49.2139,99.6508,-49.2139,97.9004,-52.4440,101.4011,-48.9047
154820,Doors,0915 x 2134mm,106B,Point,360.0000,95.3365,-49.2139,0.0000,95.3365,-49.2139,95.3365,-49.2139,93.5861,-52.4440,97.0868,-48.9047
154862,Doors,0915 x 2134mm,106A,Point,180.0000,79.9657,-49.2139,0.0000,79.9657,-49.2139,79.9657,-49.2139,78.2154,-52.4440,81.7160,-48.9047
154914,Doors,0915 x 2134mm,108B,Point,360.0000,75.6514,-49.2139,0.0000,75.6514,-49.2139,75.6514,-49.2139,73.9011,-52.4440,77.4017,-48.9047
154946,Doors,0915 x 2134mm,108A,Point,180.0000,44.9616,-49.2139,0.0000,44.9616,-49.2139,44.9616,-49.2139,43.2113,-52.4440,46.7119,-48.9047
155159,Walls,Storefront,,CurveMidpt,,180.6933,-52.2159,0.0000,180.6933,-52.2159,180.6933,-52.2159,175.9501,-53.8563,185.4366,-50.5755
155160,Doors,M_Curtain Wall Sgl Glass,132A,BBoxCenter,,177.4687,-53.7801,3.5007,177.4687,-53.7801,177.4687,-53.7801,175.4932,-55.3852,179.4442,-52.1749
155278,Doors,0915 x 2134mm,132B,Point,90.0000,185.4366,-54.3731,0.0000,185.4366,-54.3731,185.4366,-54.3731,184.8575,-56.1234,188.9365,-52.6227
155419,Walls,Exterior Curtain Wall,,CurveMidpt,,185.2676,-44.7285,0.0000,185.2676,-44.7285,185.2676,-44.7285,183.6272,-48.9867,186.9081,-40.4703
155851,Walls,Generic - 225mm Concrete,,CurveMidpt,,23.4501,-21.9287,0.0000,23.4501,-21.9287,23.4501,-21.9287,21.1535,-22.2978,25.7467,-21.5596
155993,Walls,Generic - 225mm Concrete,,CurveMidpt,,23.4501,-2.2620,0.0000,23.4501,-2.2620,23.4501,-2.2620,21.1535,-2.6311,25.7467,-1.8929
156072,Walls,Generic - 225mm Concrete,,CurveMidpt,,23.4501,32.5149,0.0000,23.4501,32.5149,23.4501,32.5149,21.1535,32.1458,25.7467,32.8840
156175,Walls,Generic - 225mm Concrete,,CurveMidpt,,23.4501,57.9841,0.0000,23.4501,57.9841,23.4501,57.9841,21.1535,57.6150,25.7467,58.3531
